IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,10.94,,,10.66,,11.19,10.94 [10.66-11.19],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.18,,,10.76,,11.6,11.18 [10.76-11.60],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,GUY,Guyana,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,11.2,,,5.61,,18.85,11.20 [5.61-18.85],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.39,,,8.56,,15.1,11.39 [8.56-15.10],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.46,,,10.25,,12.9,11.46 [10.25-12.90],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.48,,,10.56,,12.48,11.48 [10.56-12.48],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SMR,San Marino,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,11.72,,,9.78,,13.69,11.72 [9.78-13.69],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.85,,,10.39,,13.55,11.85 [10.39-13.55],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,11.9,,,11.66,,12.15,11.90 [11.66-12.15],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12,,,6.77,,19.13,12.00 [6.77-19.13],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,RUS,Russian Federation,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12,,,9.97,,14.92,12.00 [9.97-14.92],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.02,,,9.76,,14.83,12.02 [9.76-14.83],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.16,,,11.55,,13.11,12.16 [11.55-13.11],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.2,,,11.61,,12.8,12.20 [11.61-12.80],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ESP,Spain,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.33,,,12.06,,12.54,12.33 [12.06-12.54],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.5,,,7.21,,19.97,12.50 [7.21-19.97],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.54,,,12.15,,13.05,12.54 [12.15-13.05],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,12.57,,,11.94,,13.28,12.57 [11.94-13.28],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.58,,,12.31,,12.81,12.58 [12.31-12.81],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.59,,,12.25,,12.93,12.59 [12.25-12.93],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.6,,,12.14,,13.02,12.60 [12.14-13.02],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.7,,,8.89,,18.01,12.70 [8.89-18.01],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.93,,,10.25,,15.88,12.93 [10.25-15.88],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.99,,,12.42,,13.73,12.99 [12.42-13.73],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.07,,,12.82,,13.35,13.07 [12.82-13.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.21,,,10.39,,18.13,13.21 [10.39-18.13],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.28,,,11.27,,15.43,13.28 [11.27-15.43],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.45,,,9.04,,21.43,13.45 [9.04-21.43],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.46,,,11.36,,15.44,13.46 [11.36-15.44],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.51,,,11.63,,15.99,13.51 [11.63-15.99],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.66,,,13.3,,14.08,13.66 [13.30-14.08],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.72,,,13.38,,14.07,13.72 [13.38-14.07],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.95,,,12.31,,16.24,13.95 [12.31-16.24],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.97,,,9.67,,19.28,13.97 [9.67-19.28],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.22,,,12.96,,16.19,14.22 [12.96-16.19],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.22,,,13.52,,14.9,14.22 [13.52-14.90],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.24,,,10.92,,19.05,14.24 [10.92-19.05],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.39,,,12.59,,16.28,14.39 [12.59-16.28],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.43,,,11.1,,19.17,14.43 [11.10-19.17],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.47,,,12.14,,16.95,14.47 [12.14-16.95],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.48,,,13.46,,16.05,14.48 [13.46-16.05],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.51,,,13.51,,15.5,14.51 [13.51-15.50],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.52,,,10.85,,20.75,14.52 [10.85-20.75],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.63,,,11.27,,19.24,14.63 [11.27-19.24],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.74,,,10.88,,19.11,14.74 [10.88-19.11],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.83,,,14.06,,15.51,14.83 [14.06-15.51],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.85,,,14.63,,15.13,14.85 [14.63-15.13],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.91,,,10.01,,20.09,14.91 [10.01-20.09],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.97,,,11.31,,19.63,14.97 [11.31-19.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.08,,,13.22,,17.14,15.08 [13.22-17.14],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.15,,,10.84,,19.5,15.15 [10.84-19.50],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.16,,,11.23,,20.14,15.16 [11.23-20.14],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.16,,,14.79,,15.63,15.16 [14.79-15.63],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.35,,,15.05,,15.68,15.35 [15.05-15.68],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.43,,,14.69,,16.1,15.43 [14.69-16.10],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.57,,,11.53,,21.86,15.57 [11.53-21.86],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.6,,,11.58,,20.65,15.60 [11.58-20.65],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.61,,,11.95,,21.56,15.61 [11.95-21.56],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,15.63,,,13.09,,18.06,15.63 [13.09-18.06],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.8,,,15.25,,16.27,15.80 [15.25-16.27],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,16.12,,,14.17,,18.65,16.12 [14.17-18.65],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.27,,,15.63,,17.24,16.27 [15.63-17.24],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,16.45,,,15.47,,17.68,16.45 [15.47-17.68],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.66,,,11.73,,22.73,16.66 [11.73-22.73],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,16.89,,,13.77,,20.17,16.89 [13.77-20.17],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17,,,14.34,,19.87,17.00 [14.34-19.87],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,17,,,14.5,,19.57,17.00 [14.50-19.57],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.03,,,16.44,,17.66,17.03 [16.44-17.66],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.11,,,14.47,,19.6,17.11 [14.47-19.60],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.13,,,14.93,,19.31,17.13 [14.93-19.31],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.15,,,15.81,,18.51,17.15 [15.81-18.51],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.21,,,16.38,,18.52,17.21 [16.38-18.52],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.55,,,17.2,,17.87,17.55 [17.20-17.87],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.71,,,14.27,,20.71,17.71 [14.27-20.71],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.75,,,14.24,,21.05,17.75 [14.24-21.05],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,17.97,,,13.23,,25.48,17.97 [13.23-25.48],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.98,,,14.77,,22.29,17.98 [14.77-22.29],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.99,,,17.05,,18.97,17.99 [17.05-18.97],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.1,,,16.94,,19.35,18.10 [16.94-19.35],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.48,,,17.83,,19.13,18.48 [17.83-19.13],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,18.5,,,15.87,,22.2,18.50 [15.87-22.20],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,18.69,,,17.15,,20.41,18.69 [17.15-20.41],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,18.74,,,18.2,,19.29,18.74 [18.20-19.29],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.9,,,16.94,,21.23,18.90 [16.94-21.23],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.91,,,17.61,,20.59,18.91 [17.61-20.59],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.95,,,13.94,,25.37,18.95 [13.94-25.37],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,18.95,,,17.75,,19.87,18.95 [17.75-19.87],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.98,,,18.2,,19.79,18.98 [18.20-19.79],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2013,FALSE,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,19.06,,,18.09,,20.17,19.06 [18.09-20.17],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ALB,Albania,Year,2013,FALSE,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,19.16,,,17.09,,21.69,19.16 [17.09-21.69],,,EN,2022-08-11T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2013,FALSE,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,19.21,,,15.65,,23.63,19.21 [15.65-23.63],,,EN,2022-08-11T23:00:00.000Z
